SchemeCode,SchemeName,SchemeCategory,Inception,ExpenseRatio,TurnoverRatio,ALP3Y,ALP5Y,ALP10Y,BET3Y,BET5Y,BET10Y,R2_3YRS,R2_5YRS,R2_10YRS,SD_3YRS,SD_5YRS,SD_10YRS,SHP_3YRS,SHP_5YRS,SHP_10YRS
118569,Franklin India Corporate Debt Direct Growth,Corporate Bond,2013-01-01,0.23,156.55,0.14,0.16,0.26,0.83,0.94,1.05,86.98,76.69,60.81,1.03,1.46,1.84,0.19,0.81,0.9
118570,Franklin India Corporate Debt Direct Annual Reinvestment Inc Dist cum Cap Wdrl,Corporate Bond,2013-01-01,0.23,156.55,-2.25,-1.14,-0.54,-0.03,0.7,0.94,0.01,9.97,20.36,3.49,2.96,2.82,-0.65,-0.13,0.25
118571,Franklin India Corporate Debt Direct Monthly Reinvestment Inc Dist cum Cap Wdrl,Corporate Bond,2013-01-01,0.23,156.55,0.1,-0.2,-1.18,0.83,0.9,1.0,86.98,70.7,54.12,1.03,1.5,1.85,0.15,0.54,0.07
118572,Franklin India Corporate Debt Direct Quarterly Reinvestment Inc Dist cum Cap Wdrl,Corporate Bond,2013-01-01,0.23,156.55,-1.83,-1.53,-1.9,0.53,0.91,1.02,9.12,36.01,34.25,1.8,2.04,2.34,-1.02,-0.26,-0.24
118573,Franklin India Corporate Debt Direct Half Yearly Reinvestment Inc Dist cum Cap Wdrl,Corporate Bond,2013-01-01,0.23,156.55,-0.1,-0.13,-0.6,0.82,0.93,1.01,85.87,77.82,42.66,1.01,1.45,2.08,-0.08,0.61,0.35
118574,Franklin India Debt Hybrid Fund Direct Growth,Conservative Allocation,2013-01-01,0.65,70.37,1.48,1.37,-0.74,1.0,0.92,1.1,84.2,74.79,75.7,3.82,3.73,4.61,0.77,1.31,0.45
118575,Franklin India Debt Hybrid Fund Direct Monthly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,0.65,70.37,0.33,0.13,-2.67,1.02,0.93,1.1,78.12,72.44,74.21,4.02,3.84,4.63,0.44,0.96,0.03
118576,Franklin India Debt Hybrid Fund Direct Quarterly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,0.65,70.37,1.35,0.87,-2.53,1.0,0.88,1.08,84.1,69.17,68.07,3.81,3.76,4.74,0.74,1.13,0.05
118616,Edelweiss Large Cap Fund Direct Plan Reinvestment of Income Distribution cum capital Wdrl Opt,Large-Cap,2013-01-01,0.64,80.0,2.24,1.15,0.5,0.95,0.94,0.98,98.18,97.8,97.2,13.4,14.61,16.24,0.65,1.24,0.47
118617,Edelweiss Large Cap Fund Direct Plan Growth option,Large-Cap,2013-01-01,0.64,80.0,2.35,1.22,0.71,0.95,0.94,0.97,98.18,97.8,97.28,13.4,14.61,16.14,0.66,1.25,0.49
118624,Edelweiss Aggressive Hybrid Direct Plan Growth Option,Aggressive Allocation,2013-01-01,0.31,82.0,5.63,4.75,1.17,1.05,1.03,1.12,93.51,92.15,92.6,10.67,11.23,12.76,1.02,1.59,0.59
118625,Edelweiss Aggressive Hybrid Direct Plan Reinvestment of Income Distribution cum capital Wdrl Opt,Aggressive Allocation,2013-01-01,0.31,82.0,5.6,4.72,1.04,1.05,1.03,1.12,93.51,92.14,92.6,10.67,11.24,12.79,1.01,1.59,0.58
118632,Nippon India Large Cap Fund - Direct Plan - Growth Plan,Large-Cap,2013-01-01,0.74,26.0,5.65,3.92,1.29,0.94,0.99,1.05,96.01,90.6,93.06,13.44,15.91,17.89,0.9,1.37,0.51
118633,Nippon India Large Cap Fund - Direct Plan - Bonus Plan,Large-Cap,2013-01-01,0.74,26.0,5.65,3.92,1.29,0.94,0.99,1.05,96.01,90.6,93.06,13.44,15.91,17.89,0.9,1.37,0.51
118634,Nippon India Large Cap Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,0.74,26.0,5.33,3.71,0.96,0.94,0.99,1.05,95.91,90.6,93.05,13.46,15.92,17.91,0.88,1.35,0.49
118650,Nippon India Multi Cap Fund - Direct Plan - Growth,Multi-Cap,2013-01-01,0.8,21.0,7.81,6.77,1.0,0.92,0.97,1.08,85.13,77.84,86.79,14.7,17.41,19.68,1.01,1.47,0.49
118651,Nippon India Multi Cap Fund - Direct Plan - Bonus,Multi-Cap,2013-01-01,0.8,21.0,7.81,6.77,1.0,0.92,0.97,1.08,85.13,77.84,86.79,14.7,17.41,19.68,1.01,1.47,0.49
118652,Nippon India Multi Cap Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Multi-Cap,2013-01-01,0.8,21.0,7.32,6.43,0.78,0.92,0.98,1.08,84.67,77.74,86.7,14.81,17.48,19.67,0.97,1.45,0.48
118665,Nippon India Growth Fund - Direct Plan Bonus Plan - Bonus,Mid-Cap,2013-01-01,0.8,14.0,3.02,3.97,1.74,0.91,0.93,0.96,94.68,93.19,93.91,16.69,16.89,19.26,0.98,1.6,0.64
118666,Nippon India Growth Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Mid-Cap,2013-01-01,0.8,14.0,0.83,2.79,0.73,0.87,0.91,0.95,85.88,87.97,91.74,16.75,17.02,19.43,0.81,1.49,0.58
118668,Nippon India Growth Fund - Direct Plan - Growth,Mid-Cap,2013-01-01,0.8,14.0,3.02,3.97,1.74,0.91,0.93,0.96,94.68,93.19,93.91,16.69,16.89,19.27,0.98,1.6,0.64
118675,Nippon India Vision Fund - Direct Plan - Bonus Plan,Large & Mid- Cap,2013-01-01,1.38,92.0,4.86,4.02,-0.78,0.96,0.94,1.03,93.16,92.71,91.06,14.49,15.24,17.94,0.83,1.43,0.41
118676,Nippon India Vision Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,1.38,92.0,4.35,3.61,-1.17,0.97,0.94,1.03,92.43,92.3,90.82,14.61,15.34,18.02,0.79,1.39,0.39
118678,Nippon India Vision Fund - Direct Plan - Growth Plan,Large & Mid- Cap,2013-01-01,1.38,92.0,4.86,4.02,-0.78,0.96,0.94,1.03,93.16,92.71,91.06,14.49,15.24,17.95,0.83,1.43,0.41
118679,Nippon India Income Fund - Direct Plan - Bonus Option,Medium to Long Duration,2013-01-01,0.67,216.06,1.05,0.33,-0.11,0.89,0.95,1.2,76.23,75.0,85.77,2.17,2.73,3.74,0.65,0.53,0.49
118680,Nippon India Income Fund Direct Plan Annual Reinvestment Inc Dist cum Cap Wdrl,Medium to Long Duration,2013-01-01,0.67,216.06,-1.53,-1.07,-2.15,0.25,0.69,0.96,1.74,20.28,36.51,3.98,3.73,4.53,-0.36,-0.08,-0.14
118681,Nippon India Income Fund Direct Plan Half Yearly Reinvestment Inc Dist cum Cap Wdrl,Medium to Long Duration,2013-07-03,0.67,216.06,0.04,-0.33,-1.98,1.03,1.02,1.18,74.33,75.19,68.81,2.55,2.9,4.07,0.16,0.29,-0.03
118683,Nippon India Income Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Medium to Long Duration,2013-01-01,0.67,216.06,0.99,0.29,-1.16,0.88,0.95,1.09,76.26,75.05,83.66,2.16,2.72,3.45,0.62,0.51,0.17
118684,Nippon India Income Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Medium to Long Duration,2013-01-01,0.67,216.06,0.89,0.23,-1.28,0.9,0.95,1.2,76.97,75.45,80.75,2.18,2.73,3.83,0.57,0.49,0.16
118687,Nippon India Income Fund - Direct Plan - Growth Plan,Medium to Long Duration,2013-01-01,0.67,216.06,1.05,0.33,-0.11,0.89,0.95,1.2,76.22,75.0,85.77,2.17,2.73,3.74,0.65,0.53,0.49
118702,Nippon India Low Duration Fund Direct Plan Bonus Plan,Low Duration,2013-01-01,0.38,260.87,-0.47,0.27,0.4,4.35,4.61,2.03,61.89,21.56,9.59,0.58,0.82,1.01,0.99,1.42,1.21
118703,Nippon India Low Duration Fund Direct Plan Daily Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.38,260.87,-0.35,0.33,-0.2,4.28,4.58,0.89,43.54,20.3,1.86,0.64,0.85,0.96,1.05,1.46,0.15
118704,Nippon India Low Duration Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.38,260.87,-1.02,-0.06,-0.63,3.2,3.79,1.0,13.44,10.61,2.05,0.76,0.9,1.0,-0.53,0.7,-0.24
118705,Nippon India Low Duration Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.38,260.87,-1.47,-0.32,-0.55,2.78,3.45,0.03,2.33,4.05,0.0,1.45,1.3,1.59,-0.63,0.24,-0.33
118706,Nippon India Low Duration Fund Direct Plan Weekly Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.38,260.87,-1.12,-0.11,-0.69,3.32,3.85,1.07,12.74,10.37,2.32,0.8,0.91,0.99,-0.6,0.63,-0.27
118709,Nippon India Low Duration Fund Direct Plan Growth Plan,Low Duration,2013-01-01,0.38,260.87,-0.47,0.27,0.4,4.35,4.61,2.03,61.89,21.56,9.59,0.58,0.82,1.01,0.99,1.42,1.21
118715,Nippon India Money Market Fund Direct Plan Bonus Plan,Money Market,2013-06-02,0.25,311.29,-0.16,0.03,0.32,3.36,3.81,1.46,69.29,62.27,37.06,0.46,0.58,0.52,1.7,1.9,2.47
118716,Nippon India Money Market Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-07-17,0.25,311.29,-1.66,-0.85,-0.77,1.49,2.38,-0.58,0.49,1.94,0.39,1.65,1.32,1.36,-0.82,-0.31,-0.72
118717,Nippon India Money Market Fund Direct Plan Weekly Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.25,311.29,-0.88,-0.39,-0.82,2.18,2.95,0.6,5.68,12.69,2.08,0.76,0.7,0.59,-0.59,0.23,-0.97
118718,Nippon India Money Market Fund Direct Plan Daily Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.25,311.29,-0.6,-0.27,-0.58,3.17,3.49,0.61,9.36,15.01,2.47,0.86,0.81,0.61,0.07,0.52,-0.59
118719,Nippon India Money Market Fund Direct Plan Growth Option,Money Market,2013-01-01,0.25,311.29,-0.15,0.03,0.32,3.36,3.81,1.46,69.29,62.27,37.05,0.46,0.58,0.52,1.7,1.9,2.47
118720,Nippon India Money Market Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.25,311.29,-1.39,-0.68,-0.86,2.76,3.21,0.69,7.08,11.93,2.84,0.84,0.74,0.59,-1.02,-0.13,-1.0
118726,Nippon India Hybrid Bond Fund Direct Plan Growth Plan,Conservative Allocation,2013-01-01,1.12,66.73,1.13,1.99,-2.22,0.55,0.5,0.94,78.41,61.82,48.02,2.22,2.2,4.96,0.89,1.73,0.04
118727,Nippon India Hybrid Bond Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,1.12,66.73,0.38,1.51,-3.57,0.55,0.51,0.95,71.57,58.72,47.57,2.3,2.27,4.99,0.52,1.48,-0.23
118729,Nippon India Hybrid Bond Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Conservative Allocation,2013-01-01,1.12,66.73,0.4,1.56,-3.48,0.52,0.49,0.94,66.41,55.96,46.99,2.25,2.24,4.97,0.51,1.49,-0.22
118775,Nippon India Small Cap Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Small-Cap,2013-01-01,0.74,19.0,3.0,5.67,4.57,0.87,0.91,0.95,88.53,91.54,94.61,18.71,19.5,22.11,0.78,1.65,0.73
118777,Nippon India Small Cap Fund - Direct Plan - Bonus Option,Small-Cap,2013-01-01,0.74,19.0,3.74,5.19,4.34,0.84,0.91,0.95,95.5,95.99,96.33,17.36,19.05,21.9,0.86,1.67,0.73
118778,Nippon India Small Cap Fund - Direct Plan - Growth Plan,Small-Cap,2013-01-01,0.74,19.0,3.74,5.19,4.34,0.84,0.91,0.95,95.5,95.99,96.33,17.36,19.05,21.9,0.86,1.67,0.73
118782,Nippon India Value Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Value,2013-01-01,1.12,46.0,3.43,4.17,1.18,0.93,0.96,1.05,83.25,88.33,90.75,15.1,16.05,18.74,0.7,1.42,0.51
118784,Nippon India Value Fund - Direct Plan - Growth Option,Value,2013-01-01,1.12,46.0,5.53,5.17,2.0,1.0,0.99,1.06,94.26,94.04,92.98,15.26,16.05,18.74,0.87,1.51,0.56
118793,Nippon India Equity Hybrid Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,1.11,36.0,1.23,2.52,-2.49,0.94,1.01,1.29,83.65,84.99,86.15,10.18,11.45,15.24,0.58,1.34,0.32
118794,Nippon India Equity Hybrid Fund - Direct Plan - Growth Option,Aggressive Allocation,2013-01-01,1.11,36.0,2.78,3.22,-1.97,1.03,1.05,1.31,94.99,90.73,88.24,10.4,11.48,15.28,0.76,1.44,0.36
118796,Nippon India Short Term Fund - Direct Plan - Growth Plan,Short Duration,2013-01-01,0.37,161.0,0.48,0.66,0.27,0.99,0.94,1.05,90.82,92.62,91.4,1.18,1.35,1.5,0.49,1.26,1.12
118797,Nippon India Short Term Fund Direct Plan Monthly Reinvestment Inc Dist cum Cap Wdrl,Short Duration,2013-01-01,0.37,161.0,0.44,0.63,-0.66,0.98,0.94,0.93,90.93,92.66,83.46,1.18,1.34,1.36,0.45,1.25,0.41
118800,Nippon India Short Term Fund Direct Plan Quarterly Reinvestment Option,Short Duration,2013-10-01,0.37,161.0,0.37,0.59,-0.96,0.99,0.95,1.06,90.81,92.55,63.72,1.18,1.35,1.78,0.39,1.21,0.24
118807,Nippon India Corporate Bond Fund Direct Plan Bonus Plan,Corporate Bond,2013-10-01,0.36,154.52,0.79,0.81,0.7,0.94,0.81,0.73,79.07,77.74,72.34,1.18,1.27,1.19,0.77,1.36,1.44
118808,Nippon India Corporate Bond Fund Direct Plan Daily Reinvestment of Income Dis cum cptl wdrl Plan,Corporate Bond,2013-01-01,0.36,154.52,0.74,0.78,-0.33,0.94,0.81,0.64,79.51,77.93,60.23,1.18,1.27,1.09,0.73,1.34,0.46
118809,Nippon India Corporate Bond Fund Direct Plan Monthly Reinvestment of Income Dis cum cptl wdrl Plan,Corporate Bond,2013-01-01,0.36,154.52,0.74,0.78,-0.19,0.94,0.81,0.68,79.05,77.82,64.07,1.17,1.27,1.14,0.73,1.34,0.61
118811,Nippon India Corporate Bond Fund Direct Plan Quarterly Reinvestment of Income Dis cum cptl wdrl Plan,Corporate Bond,2013-10-01,0.36,154.52,0.68,0.74,-0.32,0.94,0.81,0.74,79.09,77.86,50.59,1.18,1.27,1.39,0.66,1.3,0.46
118812,Nippon India Corporate Bond Fund Direct Plan Weekly Reinvestment of Income Dis cum cptl wdrl Plan,Corporate Bond,2013-01-01,0.36,154.52,0.79,0.81,-0.47,0.94,0.81,0.65,79.02,77.72,57.73,1.18,1.27,1.13,0.77,1.36,0.33
118814,Nippon India Corporate Bond Fund Direct Plan Growth Plan,Corporate Bond,2013-01-01,0.36,154.52,0.79,0.81,0.7,0.94,0.81,0.73,79.06,77.73,72.33,1.18,1.27,1.19,0.77,1.36,1.44
118825,Mirae Asset Large Cap Fund Direct Plan Growth,Large-Cap,2013-01-01,0.74,45.0,-0.64,-0.09,1.07,0.89,0.93,0.96,97.28,97.28,97.63,12.7,14.4,15.99,0.43,1.16,0.51
118826,Mirae Asset Large Cap Fund Direct Plan Reinvestment of Income Distribution cum capital withdrawal,Large-Cap,2013-01-01,0.74,45.0,-0.86,-0.38,0.85,0.89,0.93,0.96,97.08,97.07,97.49,12.71,14.42,16.0,0.42,1.14,0.5
118834,Mirae Asset Large & Midcap Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,0.66,94.0,0.33,1.98,4.22,0.97,0.98,0.99,92.68,92.52,91.73,14.7,15.86,17.23,0.51,1.28,0.7
118835,Mirae Asset Large & Midcap Fund Direct Plan Payout of Income Distribution cum cptl wdrl,Large & Mid- Cap,2013-01-01,0.66,94.0,-0.28,1.33,3.64,0.97,0.98,0.99,93.04,92.47,91.72,14.62,15.85,17.21,0.47,1.24,0.66
118840,Mirae Asset Low Duration Fund Direct Plan Growth,Low Duration,2013-01-01,0.19,259.59,-0.47,0.01,-0.04,4.18,4.29,1.81,62.41,26.25,11.91,0.56,0.77,0.85,0.94,1.2,0.84
118842,Mirae Asset Low Duration Fund Direct Plan Quarterly Payout of Income Dis cum cptl wdrl,Low Duration,2013-01-01,0.19,259.59,-0.85,0.14,-1.05,4.39,3.75,1.28,5.78,4.6,1.35,1.47,1.39,1.61,0.04,0.6,-0.34
118843,Mirae Asset Low Duration Fund Direct Plan Daily Reinvestment of Income Dis cum cptl wdrl,Low Duration,2013-08-10,0.19,259.59,-1.46,-0.58,-0.95,2.14,2.86,0.71,2.72,4.9,1.3,1.05,1.0,0.92,-1.0,-0.05,-0.74
118844,Mirae Asset Low Duration Fund Direct Plan Weekly Reinvestment of Income Dis cum cptl wdrl,Low Duration,2013-01-01,0.19,259.59,-1.19,-0.41,-0.55,2.76,3.28,0.93,8.0,9.0,2.67,0.83,0.87,0.87,-0.81,0.22,-0.23
118870,Taurus Largecap Equity Fund - Direct Plan-Growth Option,Large-Cap,2013-01-01,2.34,82.0,-0.81,-2.4,-2.73,1.11,0.97,0.96,85.04,86.22,91.76,16.92,16.0,16.53,0.4,0.95,0.27
118871,Taurus Largecap Equity Fund - Direct Plan-Reinvestment of Income Distribution cum capital wdrl,Large-Cap,2013-01-01,2.34,82.0,-0.81,-2.4,-2.93,1.11,0.97,0.97,85.03,86.19,91.7,16.92,16.0,16.55,0.4,0.95,0.25
118872,Taurus Discovery (Midcap) Fund - Direct Plan-Growth Option,Mid-Cap,2013-01-01,2.16,98.0,-5.34,-4.26,-1.05,0.97,0.94,0.92,90.39,88.28,90.68,18.11,17.66,18.79,0.48,1.09,0.48
118873,Taurus Discovery (Midcap) Fund - Direct Plan-Reinvestment of Income Dist cum cap wdrl,Mid-Cap,2013-01-01,2.16,98.0,-5.34,-4.27,-1.1,0.97,0.94,0.92,90.4,88.3,90.66,18.11,17.66,18.79,0.48,1.09,0.48
118921,DSP Bond Fund Direct Plan Monthly Payout of Income Dist cum Cap Wdrl,Medium Duration,2013-01-01,0.4,170.94,0.73,-0.08,-2.6,1.64,1.36,1.64,50.41,59.58,50.07,2.4,2.44,3.13,0.34,0.58,-0.14
118922,DSP Bond Fund Direct Plan Payout of Income Dist cum Cap Wdrl,Medium Duration,2013-01-01,0.4,170.94,2.89,1.02,-1.71,2.34,1.52,1.79,5.44,6.68,14.32,10.21,8.03,6.38,0.29,0.34,0.1
118924,DSP Bond Fund Direct Plan Growth,Medium Duration,2013-01-01,0.4,170.94,0.26,-0.28,-1.64,1.39,1.28,1.69,88.77,82.04,53.89,1.61,1.98,3.13,0.21,0.58,0.18
118934,HDFC Value Fund -Direct Plan Reinvestment Inc Dist cum Cap Wdrl Opt,Value,2013-01-01,1.05,23.63,0.19,0.7,-0.34,1.05,1.01,1.05,92.29,93.39,94.7,16.2,16.46,18.32,0.51,1.23,0.44
118935,HDFC Value Fund -Direct Plan - Growth Option,Value,2013-01-01,1.05,23.63,2.94,2.93,0.69,0.96,0.96,1.03,96.56,95.89,95.56,14.53,15.43,17.84,0.71,1.4,0.5
118942,HDFC Low Duration Direct Plan Growth Option,Low Duration,2013-01-01,0.45,59.23,-0.39,0.36,0.42,4.54,4.87,2.38,50.91,19.29,17.71,0.63,0.92,0.89,1.1,1.43,1.59
118943,HDFC Low Duration Direct Plan Monthly Reinvestment of Income Distribution cum Capital Wdrl Opt,Low Duration,2013-01-01,0.45,59.23,-0.16,0.46,-0.11,2.19,3.45,0.78,3.48,6.53,1.59,0.99,1.09,0.9,0.31,1.02,0.21
118944,HDFC Low Duration Direct Plan Weekly Reinvestment of Income Distribution cum Capital Wdrl Opt,Low Duration,2013-01-01,0.45,59.23,-1.55,-0.34,-0.68,4.76,4.87,1.6,33.41,15.2,7.66,0.75,0.96,0.83,-0.9,0.56,-0.08
118945,HDFC Low Duration Direct Plan Daily Reinvestment of Income Distribution cum Capital Wdrl Opt,Low Duration,2013-01-01,0.45,59.23,-0.39,0.4,-0.16,4.24,4.5,0.93,43.77,15.82,2.83,0.64,0.93,0.8,0.96,1.37,0.24
118986,HDFC Corporate Bond Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl Opt,Corporate Bond,2013-01-01,0.36,45.36,0.42,0.24,-0.94,1.13,1.24,1.25,87.53,89.5,73.96,1.35,1.8,1.95,0.38,0.89,0.35
118987,HDFC Corporate Bond Fund -Direct Plan - Growth Option,Corporate Bond,2013-01-01,0.36,45.36,0.47,0.27,0.16,1.12,1.23,1.24,87.57,89.45,89.89,1.34,1.8,1.8,0.42,0.91,1.02
118988,HDFC Mid-Cap Opportunities Fund -Direct Plan Reinvestment of Income Distribution cum Cptl Wdrl Opt,Mid-Cap,2013-01-01,0.83,18.47,4.89,4.5,1.88,0.85,0.9,0.94,95.29,94.6,95.69,15.53,16.22,18.79,1.11,1.65,0.65
118989,HDFC Mid-Cap Opportunities Fund -Direct Plan - Growth Option,Mid-Cap,2013-01-01,0.83,18.47,4.88,4.51,2.07,0.85,0.9,0.94,95.3,94.61,95.54,15.54,16.21,18.81,1.11,1.65,0.66
118992,DSP Regular Saving Fund Direct Plan Monthly Reinvestment of Income Distribution cum Cptl Wdrl Opt,Conservative Allocation,2013-01-01,0.5,43.15,1.34,2.12,-2.66,0.98,0.96,1.24,78.27,73.08,63.89,3.91,3.94,5.59,0.71,1.46,0.09
118993,DSP Regular Saving Fund Direct Plan Quarterly Payout of Income Distribution cum Cptl Wdrl Opt,Conservative Allocation,2013-01-01,0.5,43.15,0.85,1.67,-2.92,1.06,1.01,1.29,59.17,61.55,59.35,4.8,4.53,6.04,0.49,1.22,0.06
118994,DSP Regular Saving Fund Direct Plan Growth,Conservative Allocation,2013-01-01,0.5,43.15,1.57,2.23,-1.04,1.0,0.97,1.26,81.34,74.23,69.11,3.89,3.96,5.48,0.78,1.5,0.4
119015,HDFC Short Term Debt Fund -Direct Plan Fortnightly Reinvestment of Income Dis cum Cptl Wdrl Opt,Short Duration,2013-01-01,0.4,37.3,0.27,0.35,-0.56,0.77,1.01,0.82,75.88,83.04,74.57,1.03,1.53,1.26,0.33,0.96,0.4
119016,HDFC Short Term Debt Fund -Direct Plan - Growth Option,Short Duration,2013-01-01,0.4,37.3,0.54,0.5,0.48,0.84,1.03,0.91,87.72,86.11,85.92,1.04,1.53,1.35,0.64,1.07,1.26
119017,HDFC Large Cap Fund -Direct Plan Reinvestment of Income Distribution cum Capital Withdrawal option,Large-Cap,2013-01-01,1.02,13.79,4.48,3.45,0.16,0.73,0.87,0.99,66.43,78.25,87.5,12.47,15.11,17.45,0.76,1.27,0.43
119018,HDFC Large Cap Fund -Direct Plan - Growth Option,Large-Cap,2013-01-01,1.02,13.79,3.49,1.91,0.24,0.92,0.97,1.03,96.23,92.2,93.15,13.18,15.45,17.52,0.75,1.26,0.45
119019,DSP Aggressive Hybrid Fund Direct Plan Growth,Aggressive Allocation,2013-01-01,0.71,101.0,3.45,2.03,1.07,1.07,1.04,1.16,87.02,87.5,89.6,11.28,11.67,13.48,0.78,1.31,0.57
119020,DSP Aggressive Hybrid Fund Direct Plan Payout of Income Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,0.7,106.0,3.94,2.04,0.55,1.05,1.06,1.16,86.44,86.04,89.18,11.14,11.12,13.42,0.92,1.26,0.58
119053,Tata Hybrid Equity Fund Direct Plan Growth,Aggressive Allocation,2013-01-01,1.01,31.87,0.59,0.12,-1.6,1.04,1.12,1.12,94.42,92.42,94.59,10.56,11.23,12.64,0.65,1.12,0.42
119057,Tata Hybrid Equity Fund Direct Plan Monthly Rnvstmnt of Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,1.01,31.87,0.48,-0.26,-2.71,1.04,1.12,1.12,94.25,92.24,94.22,10.55,11.24,12.63,0.64,1.09,0.34
119058,Tata Hybrid Equity Fund Direct Plan Rnvstmnt of Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,1.01,31.87,0.05,-0.33,-2.27,1.04,1.12,1.14,94.68,92.32,94.31,10.54,11.25,12.88,0.6,1.08,0.37
119062,HDFC Hybrid Equity Fund Direct Growth Option,Aggressive Allocation,2013-01-01,1.08,24.73,1.46,1.98,0.12,0.96,1.06,1.15,95.43,88.44,93.03,9.65,10.9,13.03,0.75,1.27,0.55
119068,HDFC Income Fund -Direct Plan Quarterly Reinvestment of Income Distribution cum Capital Wdrl Opt,Medium to Long Duration,2013-01-01,0.8,44.16,-0.92,-0.7,-2.1,0.93,0.87,1.12,65.07,78.11,78.06,2.36,2.47,3.65,0.06,0.17,-0.05
119069,HDFC Income Fund -Direct Plan - Growth Option,Medium to Long Duration,2013-01-01,0.8,44.16,0.27,0.05,-0.91,1.1,0.93,1.15,93.37,91.68,85.14,2.34,2.49,3.63,0.67,0.52,0.3
119070,DSP Midcap Fund Direct Plan Reinvestment of Income Distribution cum capital withdrawal option,Mid-Cap,2013-01-01,0.74,40.0,-3.69,-4.15,-0.32,0.94,0.89,0.91,90.87,88.61,89.96,17.58,16.02,18.74,0.6,1.01,0.54
119071,DSP Midcap Fund Direct Plan Growth,Mid-Cap,2013-01-01,0.74,40.0,-3.45,-3.74,0.03,0.94,0.89,0.9,90.84,88.75,89.89,17.54,15.9,18.56,0.61,1.04,0.56
119080,HDFC Medium Term Debt Fund Direct Plan Payout of Income Dis cum Cptl Wdrl Opt,Medium Duration,2013-01-01,0.66,25.16,0.17,0.67,-0.84,1.13,1.11,1.11,78.14,79.44,69.48,1.38,1.71,1.79,0.55,1.17,0.38
119081,HDFC Medium Term Debt Fund Direct Plan Growth Option,Medium Duration,2013-01-01,0.66,25.16,0.52,0.86,0.22,1.35,1.17,1.25,89.64,83.18,76.37,1.51,1.77,1.96,0.8,1.29,1.0
119093,HDFC Money Market Direct Plan Daily Reinvestment of Income Distribution cum Capital Withdrawal Opt,Money Market,2013-01-01,0.23,123.87,-0.82,-0.3,-0.51,3.97,4.22,0.42,33.67,29.69,1.09,0.62,0.72,0.58,0.13,0.79,-0.6
119094,HDFC Money Market Direct Plan Weekly Reinvestment of Income Distribution cum Capital Withdrawal Opt,Money Market,2013-01-01,0.23,123.87,-1.02,-0.53,-0.73,3.34,4.06,0.74,26.05,29.4,3.43,0.61,0.69,0.58,-0.49,0.39,-0.77
119106,DSP Savings Fund Direct Plan Growth,Money Market,2013-01-01,0.16,14.0,-0.75,-0.47,-0.33,4.65,5.08,2.23,59.24,52.17,34.18,0.63,0.74,0.67,0.58,0.86,0.93
119107,DSP Savings Fund Direct Plan Monthly Reinvestment of Income Distribution cum capital Wdrl Opt,Money Market,2013-01-01,0.16,14.0,-0.07,-0.12,-1.12,-1.12,1.32,0.41,0.41,0.79,0.3,1.5,1.27,1.1,-0.22,0.11,-0.87
119108,DSP Savings Fund Direct Plan Payout of Income Distribution cum capital Wdrl Opt,Money Market,2013-01-01,0.16,14.0,0.38,0.06,-1.19,-5.73,-1.56,-0.33,1.96,0.23,0.03,3.46,2.71,2.57,-0.27,-0.09,-0.51
119118,HDFC Hybrid Debt Fund Direct Plan Growth Option,Conservative Allocation,2013-01-01,1.15,25.24,2.01,3.36,-0.13,1.16,1.09,1.31,88.58,63.86,71.79,4.27,4.58,5.61,1.1,1.57,0.62
